seed,condition,promote,winner_index,selected_family,selected_family_rho,reported_trials,actual_trials,winner_validation_ic,winner_holdout_ic,nominal_p,selected_family_max_ic
154,winner_only,True,179,5,0.6499999999999999,1,256,0.019623545329524407,-0.007264447629970689,0.0003387938933823832,0.019623545329524407
154,selected_family_only,True,179,5,0.6499999999999999,32,256,0.019623545329524407,-0.007264447629970689,0.0003387938933823832,0.019623545329524407
154,hierarchical_manifest,False,179,5,0.6499999999999999,256,256,0.019623545329524407,-0.007264447629970689,0.0003387938933823832,0.019623545329524407
154,complete_global_manifest,False,179,5,0.6499999999999999,256,256,0.019623545329524407,-0.007264447629970689,0.0003387938933823832,0.019623545329524407
155,winner_only,True,65,2,0.35,1,256,0.021590010117748373,0.0064443224547974355,0.00023000983271275692,0.021590010117748373
155,selected_family_only,True,65,2,0.35,32,256,0.021590010117748373,0.0064443224547974355,0.00023000983271275692,0.021590010117748373
155,hierarchical_manifest,False,65,2,0.35,256,256,0.021590010117748373,0.0064443224547974355,0.00023000983271275692,0.021590010117748373
155,complete_global_manifest,False,65,2,0.35,256,256,0.021590010117748373,0.0064443224547974355,0.00023000983271275692,0.021590010117748373
156,winner_only,True,11,0,0.15,1,256,0.010944509969380395,-0.011076643943980433,0.04263289720923916,0.010944509969380395
156,selected_family_only,False,11,0,0.15,32,256,0.010944509969380395,-0.011076643943980433,0.04263289720923916,0.010944509969380395
156,hierarchical_manifest,False,11,0,0.15,256,256,0.010944509969380395,-0.011076643943980433,0.04263289720923916,0.010944509969380395
156,complete_global_manifest,False,11,0,0.15,256,256,0.010944509969380395,-0.011076643943980433,0.04263289720923916,0.010944509969380395
157,winner_only,True,7,0,0.15,1,256,0.01999872550610912,0.012136202860029983,0.00023655272675203914,0.01999872550610912
157,selected_family_only,True,7,0,0.15,32,256,0.01999872550610912,0.012136202860029983,0.00023655272675203914,0.01999872550610912
157,hierarchical_manifest,False,7,0,0.15,256,256,0.01999872550610912,0.012136202860029983,0.00023655272675203914,0.01999872550610912
157,complete_global_manifest,False,7,0,0.15,256,256,0.01999872550610912,0.012136202860029983,0.00023655272675203914,0.01999872550610912
158,winner_only,True,243,7,0.85,1,256,0.012805183844578615,0.005801398262917576,0.014089613542903827,0.012805183844578615
158,selected_family_only,False,243,7,0.85,32,256,0.012805183844578615,0.005801398262917576,0.014089613542903827,0.012805183844578615
158,hierarchical_manifest,False,243,7,0.85,256,256,0.012805183844578615,0.005801398262917576,0.014089613542903827,0.012805183844578615
158,complete_global_manifest,False,243,7,0.85,256,256,0.012805183844578615,0.005801398262917576,0.014089613542903827,0.012805183844578615
159,winner_only,True,70,2,0.35,1,256,0.01468202347591871,0.012878058769964736,0.0076401977615321425,0.01468202347591871
159,selected_family_only,False,70,2,0.35,32,256,0.01468202347591871,0.012878058769964736,0.0076401977615321425,0.01468202347591871
159,hierarchical_manifest,False,70,2,0.35,256,256,0.01468202347591871,0.012878058769964736,0.0076401977615321425,0.01468202347591871
159,complete_global_manifest,False,70,2,0.35,256,256,0.01468202347591871,0.012878058769964736,0.0076401977615321425,0.01468202347591871
160,winner_only,True,167,5,0.6499999999999999,1,256,0.015013445507572169,-0.00579750793798631,0.00802564969644016,0.015013445507572169
160,selected_family_only,False,167,5,0.6499999999999999,32,256,0.015013445507572169,-0.00579750793798631,0.00802564969644016,0.015013445507572169
160,hierarchical_manifest,False,167,5,0.6499999999999999,256,256,0.015013445507572169,-0.00579750793798631,0.00802564969644016,0.015013445507572169
160,complete_global_manifest,False,167,5,0.6499999999999999,256,256,0.015013445507572169,-0.00579750793798631,0.00802564969644016,0.015013445507572169
161,winner_only,True,86,2,0.35,1,256,0.01528418855480205,0.0033907304804551928,0.005514395742694226,0.01528418855480205
161,selected_family_only,False,86,2,0.35,32,256,0.01528418855480205,0.0033907304804551928,0.005514395742694226,0.01528418855480205
161,hierarchical_manifest,False,86,2,0.35,256,256,0.01528418855480205,0.0033907304804551928,0.005514395742694226,0.01528418855480205
161,complete_global_manifest,False,86,2,0.35,256,256,0.01528418855480205,0.0033907304804551928,0.005514395742694226,0.01528418855480205
162,winner_only,True,125,3,0.44999999999999996,1,256,0.011496790844654572,0.0034892073511086025,0.02957331378361041,0.011496790844654572
162,selected_family_only,False,125,3,0.44999999999999996,32,256,0.011496790844654572,0.0034892073511086025,0.02957331378361041,0.011496790844654572
162,hierarchical_manifest,False,125,3,0.44999999999999996,256,256,0.011496790844654572,0.0034892073511086025,0.02957331378361041,0.011496790844654572
162,complete_global_manifest,False,125,3,0.44999999999999996,256,256,0.011496790844654572,0.0034892073511086025,0.02957331378361041,0.011496790844654572
163,winner_only,True,7,0,0.15,1,256,0.01318602583025498,0.0018597974468842146,0.013257685017340884,0.01318602583025498
163,selected_family_only,False,7,0,0.15,32,256,0.01318602583025498,0.0018597974468842146,0.013257685017340884,0.01318602583025498
163,hierarchical_manifest,False,7,0,0.15,256,256,0.01318602583025498,0.0018597974468842146,0.013257685017340884,0.01318602583025498
163,complete_global_manifest,False,7,0,0.15,256,256,0.01318602583025498,0.0018597974468842146,0.013257685017340884,0.01318602583025498
164,winner_only,True,98,3,0.44999999999999996,1,256,0.014330472388540277,0.010470123469344728,0.011554357939207628,0.014330472388540277
164,selected_family_only,False,98,3,0.44999999999999996,32,256,0.014330472388540277,0.010470123469344728,0.011554357939207628,0.014330472388540277
164,hierarchical_manifest,False,98,3,0.44999999999999996,256,256,0.014330472388540277,0.010470123469344728,0.011554357939207628,0.014330472388540277
164,complete_global_manifest,False,98,3,0.44999999999999996,256,256,0.014330472388540277,0.010470123469344728,0.011554357939207628,0.014330472388540277
165,winner_only,True,27,0,0.15,1,256,0.015877186086336117,0.0019415212306454423,0.004012729170676707,0.015877186086336117
165,selected_family_only,False,27,0,0.15,32,256,0.015877186086336117,0.0019415212306454423,0.004012729170676707,0.015877186086336117
165,hierarchical_manifest,False,27,0,0.15,256,256,0.015877186086336117,0.0019415212306454423,0.004012729170676707,0.015877186086336117
165,complete_global_manifest,False,27,0,0.15,256,256,0.015877186086336117,0.0019415212306454423,0.004012729170676707,0.015877186086336117
166,winner_only,True,62,1,0.25,1,256,0.013642268436217853,-0.0041513152044319315,0.007729170993270458,0.013642268436217853
166,selected_family_only,False,62,1,0.25,32,256,0.013642268436217853,-0.0041513152044319315,0.007729170993270458,0.013642268436217853
166,hierarchical_manifest,False,62,1,0.25,256,256,0.013642268436217853,-0.0041513152044319315,0.007729170993270458,0.013642268436217853
166,complete_global_manifest,False,62,1,0.25,256,256,0.013642268436217853,-0.0041513152044319315,0.007729170993270458,0.013642268436217853
167,winner_only,True,75,2,0.35,1,256,0.020459949141315964,-0.001675706924022687,0.00013034946515250216,0.020459949141315964
167,selected_family_only,True,75,2,0.35,32,256,0.020459949141315964,-0.001675706924022687,0.00013034946515250216,0.020459949141315964
167,hierarchical_manifest,True,75,2,0.35,256,256,0.020459949141315964,-0.001675706924022687,0.00013034946515250216,0.020459949141315964
167,complete_global_manifest,True,75,2,0.35,256,256,0.020459949141315964,-0.001675706924022687,0.00013034946515250216,0.020459949141315964
168,winner_only,True,53,1,0.25,1,256,0.020680770564567852,0.0011679483090132007,0.0005695681817501883,0.020680770564567852
168,selected_family_only,True,53,1,0.25,32,256,0.020680770564567852,0.0011679483090132007,0.0005695681817501883,0.020680770564567852
168,hierarchical_manifest,False,53,1,0.25,256,256,0.020680770564567852,0.0011679483090132007,0.0005695681817501883,0.020680770564567852
168,complete_global_manifest,False,53,1,0.25,256,256,0.020680770564567852,0.0011679483090132007,0.0005695681817501883,0.020680770564567852
169,winner_only,True,4,0,0.15,1,256,0.014318763658145892,-0.010662086993806427,0.009425316430360054,0.014318763658145892
169,selected_family_only,False,4,0,0.15,32,256,0.014318763658145892,-0.010662086993806427,0.009425316430360054,0.014318763658145892
169,hierarchical_manifest,False,4,0,0.15,256,256,0.014318763658145892,-0.010662086993806427,0.009425316430360054,0.014318763658145892
169,complete_global_manifest,False,4,0,0.15,256,256,0.014318763658145892,-0.010662086993806427,0.009425316430360054,0.014318763658145892
170,winner_only,True,103,3,0.44999999999999996,1,256,0.013248077135338385,-0.012099884196377858,0.00960872473576694,0.013248077135338385
170,selected_family_only,False,103,3,0.44999999999999996,32,256,0.013248077135338385,-0.012099884196377858,0.00960872473576694,0.013248077135338385
170,hierarchical_manifest,False,103,3,0.44999999999999996,256,256,0.013248077135338385,-0.012099884196377858,0.00960872473576694,0.013248077135338385
170,complete_global_manifest,False,103,3,0.44999999999999996,256,256,0.013248077135338385,-0.012099884196377858,0.00960872473576694,0.013248077135338385
171,winner_only,True,155,4,0.5499999999999999,1,256,0.014419182175937711,-0.010326931870569205,0.006840999985971345,0.014419182175937711
171,selected_family_only,False,155,4,0.5499999999999999,32,256,0.014419182175937711,-0.010326931870569205,0.006840999985971345,0.014419182175937711
171,hierarchical_manifest,False,155,4,0.5499999999999999,256,256,0.014419182175937711,-0.010326931870569205,0.006840999985971345,0.014419182175937711
171,complete_global_manifest,False,155,4,0.5499999999999999,256,256,0.014419182175937711,-0.010326931870569205,0.006840999985971345,0.014419182175937711
172,winner_only,True,180,5,0.6499999999999999,1,256,0.015316238362169474,1.9753733990645886e-05,0.005078529817176458,0.015316238362169474
172,selected_family_only,False,180,5,0.6499999999999999,32,256,0.015316238362169474,1.9753733990645886e-05,0.005078529817176458,0.015316238362169474
172,hierarchical_manifest,False,180,5,0.6499999999999999,256,256,0.015316238362169474,1.9753733990645886e-05,0.005078529817176458,0.015316238362169474
172,complete_global_manifest,False,180,5,0.6499999999999999,256,256,0.015316238362169474,1.9753733990645886e-05,0.005078529817176458,0.015316238362169474
173,winner_only,True,69,2,0.35,1,256,0.019161502165423557,0.00948902389130379,0.000856134556511513,0.019161502165423557
173,selected_family_only,True,69,2,0.35,32,256,0.019161502165423557,0.00948902389130379,0.000856134556511513,0.019161502165423557
173,hierarchical_manifest,False,69,2,0.35,256,256,0.019161502165423557,0.00948902389130379,0.000856134556511513,0.019161502165423557
173,complete_global_manifest,False,69,2,0.35,256,256,0.019161502165423557,0.00948902389130379,0.000856134556511513,0.019161502165423557
174,winner_only,True,153,4,0.5499999999999999,1,256,0.012229940049245965,-0.0026987167088668765,0.016617811218555142,0.012229940049245965
174,selected_family_only,False,153,4,0.5499999999999999,32,256,0.012229940049245965,-0.0026987167088668765,0.016617811218555142,0.012229940049245965
174,hierarchical_manifest,False,153,4,0.5499999999999999,256,256,0.012229940049245965,-0.0026987167088668765,0.016617811218555142,0.012229940049245965
174,complete_global_manifest,False,153,4,0.5499999999999999,256,256,0.012229940049245965,-0.0026987167088668765,0.016617811218555142,0.012229940049245965
175,winner_only,True,163,5,0.6499999999999999,1,256,0.011706083590518116,0.00541904206797058,0.02917643147639704,0.011706083590518116
175,selected_family_only,False,163,5,0.6499999999999999,32,256,0.011706083590518116,0.00541904206797058,0.02917643147639704,0.011706083590518116
175,hierarchical_manifest,False,163,5,0.6499999999999999,256,256,0.011706083590518116,0.00541904206797058,0.02917643147639704,0.011706083590518116
175,complete_global_manifest,False,163,5,0.6499999999999999,256,256,0.011706083590518116,0.00541904206797058,0.02917643147639704,0.011706083590518116
176,winner_only,True,87,2,0.35,1,256,0.01613100123113414,-0.007217851509434114,0.004012123691526582,0.01613100123113414
176,selected_family_only,False,87,2,0.35,32,256,0.01613100123113414,-0.007217851509434114,0.004012123691526582,0.01613100123113414
176,hierarchical_manifest,False,87,2,0.35,256,256,0.01613100123113414,-0.007217851509434114,0.004012123691526582,0.01613100123113414
176,complete_global_manifest,False,87,2,0.35,256,256,0.01613100123113414,-0.007217851509434114,0.004012123691526582,0.01613100123113414
177,winner_only,True,193,6,0.75,1,256,0.016195194279287523,0.0029534898672988336,0.0015943442077723893,0.016195194279287523
177,selected_family_only,False,193,6,0.75,32,256,0.016195194279287523,0.0029534898672988336,0.0015943442077723893,0.016195194279287523
177,hierarchical_manifest,False,193,6,0.75,256,256,0.016195194279287523,0.0029534898672988336,0.0015943442077723893,0.016195194279287523
177,complete_global_manifest,False,193,6,0.75,256,256,0.016195194279287523,0.0029534898672988336,0.0015943442077723893,0.016195194279287523
178,winner_only,True,170,5,0.6499999999999999,1,256,0.018428004562574773,-0.004093898415738283,0.0012532383954656533,0.018428004562574773
178,selected_family_only,True,170,5,0.6499999999999999,32,256,0.018428004562574773,-0.004093898415738283,0.0012532383954656533,0.018428004562574773
178,hierarchical_manifest,False,170,5,0.6499999999999999,256,256,0.018428004562574773,-0.004093898415738283,0.0012532383954656533,0.018428004562574773
178,complete_global_manifest,False,170,5,0.6499999999999999,256,256,0.018428004562574773,-0.004093898415738283,0.0012532383954656533,0.018428004562574773
179,winner_only,True,109,3,0.44999999999999996,1,256,0.01491349777807053,-0.001888358328517076,0.008353414821129076,0.01491349777807053
179,selected_family_only,False,109,3,0.44999999999999996,32,256,0.01491349777807053,-0.001888358328517076,0.008353414821129076,0.01491349777807053
179,hierarchical_manifest,False,109,3,0.44999999999999996,256,256,0.01491349777807053,-0.001888358328517076,0.008353414821129076,0.01491349777807053
179,complete_global_manifest,False,109,3,0.44999999999999996,256,256,0.01491349777807053,-0.001888358328517076,0.008353414821129076,0.01491349777807053
180,winner_only,True,106,3,0.44999999999999996,1,256,0.011891496397580402,-0.013970650646496507,0.016165726153591395,0.011891496397580402
180,selected_family_only,False,106,3,0.44999999999999996,32,256,0.011891496397580402,-0.013970650646496507,0.016165726153591395,0.011891496397580402
180,hierarchical_manifest,False,106,3,0.44999999999999996,256,256,0.011891496397580402,-0.013970650646496507,0.016165726153591395,0.011891496397580402
180,complete_global_manifest,False,106,3,0.44999999999999996,256,256,0.011891496397580402,-0.013970650646496507,0.016165726153591395,0.011891496397580402
181,winner_only,True,73,2,0.35,1,256,0.0175893178984077,-0.0004888045426850817,0.0035083790903588526,0.0175893178984077
181,selected_family_only,False,73,2,0.35,32,256,0.0175893178984077,-0.0004888045426850817,0.0035083790903588526,0.0175893178984077
181,hierarchical_manifest,False,73,2,0.35,256,256,0.0175893178984077,-0.0004888045426850817,0.0035083790903588526,0.0175893178984077
181,complete_global_manifest,False,73,2,0.35,256,256,0.0175893178984077,-0.0004888045426850817,0.0035083790903588526,0.0175893178984077
182,winner_only,True,73,2,0.35,1,256,0.015287311706059143,0.009407378537554195,0.009901362648238583,0.015287311706059143
182,selected_family_only,False,73,2,0.35,32,256,0.015287311706059143,0.009407378537554195,0.009901362648238583,0.015287311706059143
182,hierarchical_manifest,False,73,2,0.35,256,256,0.015287311706059143,0.009407378537554195,0.009901362648238583,0.015287311706059143
182,complete_global_manifest,False,73,2,0.35,256,256,0.015287311706059143,0.009407378537554195,0.009901362648238583,0.015287311706059143
183,winner_only,True,187,5,0.6499999999999999,1,256,0.01726538932613471,0.0024417584501656244,0.0012870566319049335,0.01726538932613471
183,selected_family_only,True,187,5,0.6499999999999999,32,256,0.01726538932613471,0.0024417584501656244,0.0012870566319049335,0.01726538932613471
183,hierarchical_manifest,False,187,5,0.6499999999999999,256,256,0.01726538932613471,0.0024417584501656244,0.0012870566319049335,0.01726538932613471
183,complete_global_manifest,False,187,5,0.6499999999999999,256,256,0.01726538932613471,0.0024417584501656244,0.0012870566319049335,0.01726538932613471
184,winner_only,True,118,3,0.44999999999999996,1,256,0.014651235879624006,-0.008489420590993798,0.01111903463308529,0.014651235879624006
184,selected_family_only,False,118,3,0.44999999999999996,32,256,0.014651235879624006,-0.008489420590993798,0.01111903463308529,0.014651235879624006
184,hierarchical_manifest,False,118,3,0.44999999999999996,256,256,0.014651235879624006,-0.008489420590993798,0.01111903463308529,0.014651235879624006
184,complete_global_manifest,False,118,3,0.44999999999999996,256,256,0.014651235879624006,-0.008489420590993798,0.01111903463308529,0.014651235879624006
185,winner_only,True,56,1,0.25,1,256,0.01263457962959998,-0.003964667799708547,0.02265768364172395,0.01263457962959998
185,selected_family_only,False,56,1,0.25,32,256,0.01263457962959998,-0.003964667799708547,0.02265768364172395,0.01263457962959998
185,hierarchical_manifest,False,56,1,0.25,256,256,0.01263457962959998,-0.003964667799708547,0.02265768364172395,0.01263457962959998
185,complete_global_manifest,False,56,1,0.25,256,256,0.01263457962959998,-0.003964667799708547,0.02265768364172395,0.01263457962959998
186,winner_only,True,73,2,0.35,1,256,0.01138553202657488,0.005270794250506526,0.03171063293179036,0.01138553202657488
186,selected_family_only,False,73,2,0.35,32,256,0.01138553202657488,0.005270794250506526,0.03171063293179036,0.01138553202657488
186,hierarchical_manifest,False,73,2,0.35,256,256,0.01138553202657488,0.005270794250506526,0.03171063293179036,0.01138553202657488
186,complete_global_manifest,False,73,2,0.35,256,256,0.01138553202657488,0.005270794250506526,0.03171063293179036,0.01138553202657488
187,winner_only,True,29,0,0.15,1,256,0.014470150785185258,-0.002023720901797529,0.008486473888665582,0.014470150785185258
187,selected_family_only,False,29,0,0.15,32,256,0.014470150785185258,-0.002023720901797529,0.008486473888665582,0.014470150785185258
187,hierarchical_manifest,False,29,0,0.15,256,256,0.014470150785185258,-0.002023720901797529,0.008486473888665582,0.014470150785185258
187,complete_global_manifest,False,29,0,0.15,256,256,0.014470150785185258,-0.002023720901797529,0.008486473888665582,0.014470150785185258
188,winner_only,True,53,1,0.25,1,256,0.015291985564263581,0.0034575880930635726,0.006114938142164162,0.015291985564263581
188,selected_family_only,False,53,1,0.25,32,256,0.015291985564263581,0.0034575880930635726,0.006114938142164162,0.015291985564263581
188,hierarchical_manifest,False,53,1,0.25,256,256,0.015291985564263581,0.0034575880930635726,0.006114938142164162,0.015291985564263581
188,complete_global_manifest,False,53,1,0.25,256,256,0.015291985564263581,0.0034575880930635726,0.006114938142164162,0.015291985564263581
189,winner_only,True,79,2,0.35,1,256,0.011856469499775087,0.004859530882425792,0.02594801001560378,0.011856469499775087
189,selected_family_only,False,79,2,0.35,32,256,0.011856469499775087,0.004859530882425792,0.02594801001560378,0.011856469499775087
189,hierarchical_manifest,False,79,2,0.35,256,256,0.011856469499775087,0.004859530882425792,0.02594801001560378,0.011856469499775087
189,complete_global_manifest,False,79,2,0.35,256,256,0.011856469499775087,0.004859530882425792,0.02594801001560378,0.011856469499775087
190,winner_only,True,4,0,0.15,1,256,0.015344406891586768,0.006512239609250653,0.007356921884766811,0.015344406891586768
190,selected_family_only,False,4,0,0.15,32,256,0.015344406891586768,0.006512239609250653,0.007356921884766811,0.015344406891586768
190,hierarchical_manifest,False,4,0,0.15,256,256,0.015344406891586768,0.006512239609250653,0.007356921884766811,0.015344406891586768
190,complete_global_manifest,False,4,0,0.15,256,256,0.015344406891586768,0.006512239609250653,0.007356921884766811,0.015344406891586768
191,winner_only,True,229,7,0.85,1,256,0.014227730161836885,-0.003920905336520723,0.008924383679384739,0.014227730161836885
191,selected_family_only,False,229,7,0.85,32,256,0.014227730161836885,-0.003920905336520723,0.008924383679384739,0.014227730161836885
191,hierarchical_manifest,False,229,7,0.85,256,256,0.014227730161836885,-0.003920905336520723,0.008924383679384739,0.014227730161836885
191,complete_global_manifest,False,229,7,0.85,256,256,0.014227730161836885,-0.003920905336520723,0.008924383679384739,0.014227730161836885
192,winner_only,True,33,1,0.25,1,256,0.0154188662121504,-0.0014692328135207987,0.007888905030253425,0.0154188662121504
192,selected_family_only,False,33,1,0.25,32,256,0.0154188662121504,-0.0014692328135207987,0.007888905030253425,0.0154188662121504
192,hierarchical_manifest,False,33,1,0.25,256,256,0.0154188662121504,-0.0014692328135207987,0.007888905030253425,0.0154188662121504
192,complete_global_manifest,False,33,1,0.25,256,256,0.0154188662121504,-0.0014692328135207987,0.007888905030253425,0.0154188662121504
193,winner_only,True,22,0,0.15,1,256,0.017109901955029972,0.001370250209580433,0.0022711509184241262,0.017109901955029972
193,selected_family_only,False,22,0,0.15,32,256,0.017109901955029972,0.001370250209580433,0.0022711509184241262,0.017109901955029972
193,hierarchical_manifest,False,22,0,0.15,256,256,0.017109901955029972,0.001370250209580433,0.0022711509184241262,0.017109901955029972
193,complete_global_manifest,False,22,0,0.15,256,256,0.017109901955029972,0.001370250209580433,0.0022711509184241262,0.017109901955029972
194,winner_only,True,48,1,0.25,1,256,0.015183847863951003,0.009157021895804399,0.004228062223880574,0.015183847863951003
194,selected_family_only,False,48,1,0.25,32,256,0.015183847863951003,0.009157021895804399,0.004228062223880574,0.015183847863951003
194,hierarchical_manifest,False,48,1,0.25,256,256,0.015183847863951003,0.009157021895804399,0.004228062223880574,0.015183847863951003
194,complete_global_manifest,False,48,1,0.25,256,256,0.015183847863951003,0.009157021895804399,0.004228062223880574,0.015183847863951003
195,winner_only,True,235,7,0.85,1,256,0.012155057578599823,-0.0032159436525782186,0.021031518055281653,0.012155057578599823
195,selected_family_only,False,235,7,0.85,32,256,0.012155057578599823,-0.0032159436525782186,0.021031518055281653,0.012155057578599823
195,hierarchical_manifest,False,235,7,0.85,256,256,0.012155057578599823,-0.0032159436525782186,0.021031518055281653,0.012155057578599823
195,complete_global_manifest,False,235,7,0.85,256,256,0.012155057578599823,-0.0032159436525782186,0.021031518055281653,0.012155057578599823
196,winner_only,True,70,2,0.35,1,256,0.013446162341906803,-0.009658897612510342,0.01022806891506988,0.013446162341906803
196,selected_family_only,False,70,2,0.35,32,256,0.013446162341906803,-0.009658897612510342,0.01022806891506988,0.013446162341906803
196,hierarchical_manifest,False,70,2,0.35,256,256,0.013446162341906803,-0.009658897612510342,0.01022806891506988,0.013446162341906803
196,complete_global_manifest,False,70,2,0.35,256,256,0.013446162341906803,-0.009658897612510342,0.01022806891506988,0.013446162341906803
197,winner_only,True,102,3,0.44999999999999996,1,256,0.01495137444236948,0.001995495911121108,0.006878849013914974,0.01495137444236948
197,selected_family_only,False,102,3,0.44999999999999996,32,256,0.01495137444236948,0.001995495911121108,0.006878849013914974,0.01495137444236948
197,hierarchical_manifest,False,102,3,0.44999999999999996,256,256,0.01495137444236948,0.001995495911121108,0.006878849013914974,0.01495137444236948
197,complete_global_manifest,False,102,3,0.44999999999999996,256,256,0.01495137444236948,0.001995495911121108,0.006878849013914974,0.01495137444236948
198,winner_only,True,9,0,0.15,1,256,0.018814104073942035,0.006141619511442375,0.0010103172095947048,0.018814104073942035
198,selected_family_only,True,9,0,0.15,32,256,0.018814104073942035,0.006141619511442375,0.0010103172095947048,0.018814104073942035
198,hierarchical_manifest,False,9,0,0.15,256,256,0.018814104073942035,0.006141619511442375,0.0010103172095947048,0.018814104073942035
198,complete_global_manifest,False,9,0,0.15,256,256,0.018814104073942035,0.006141619511442375,0.0010103172095947048,0.018814104073942035
199,winner_only,True,143,4,0.5499999999999999,1,256,0.020053191642591697,0.0025247134104441717,0.0003405795261167771,0.020053191642591697
199,selected_family_only,True,143,4,0.5499999999999999,32,256,0.020053191642591697,0.0025247134104441717,0.0003405795261167771,0.020053191642591697
199,hierarchical_manifest,False,143,4,0.5499999999999999,256,256,0.020053191642591697,0.0025247134104441717,0.0003405795261167771,0.020053191642591697
199,complete_global_manifest,False,143,4,0.5499999999999999,256,256,0.020053191642591697,0.0025247134104441717,0.0003405795261167771,0.020053191642591697
